Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value,,,,,
2021,158316,"Seed, Sunflower, Planting",101,Sutter,11700,0.5,5800,3438.28,Tons,19942000,,,,,
2021,158316,"Seed, Sunflower, Planting",113,Yolo,17700,,,,,30095000,,,,,
2021,158316,"Seed, Sunflower, Planting",999,State Total,45210,0.49,13540,3021.49,Tons,71006000,,,,,
2021,171019,"Seed, Wheat",93,Siskiyou,250,3.25,812,280.79,Tons,228000,,,,,
2021,171019,"Seed, Wheat",998,Sum of Others,875,,,,,682000,,,,,
2021,171019,"Seed, Wheat",999,State Total,1125,3.25,812,280.79,Tons,910000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",5,Amador,,,,,,430000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",7,Butte,,,,,,509000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",9,Calaveras,,,,,,56600,,,,,
2021,419999,"Sheep & Lambs, Unspecified",11,Colusa,,,,,,1018000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",19,Fresno,,,,,,22795000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",21,Glenn,,,,,,1103000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",27,Inyo,,,,,,899000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",29,Kern,,,,,,25309000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",41,Marin,,,,,,2881000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",45,Mendocino,,,,,,405000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",47,Merced,,,,,,5169000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",49,Modoc,,,,,,3E+06,,,,,
2021,419999,"Sheep & Lambs, Unspecified",51,Mono,,,,,,3473000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",53,Monterey,,,,,,228000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",55,Napa,,,,,,390000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",57,Nevada,,,,,,211000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",61,Placer,,,,,,2553000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",63,Plumas,,,,,,118000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",65,Riverside,,,,,,1382000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",73,San Diego,,,,,,109000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",77,San Joaquin,,,,,,2541000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",89,Shasta,,,,,,268000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",91,Sierra,,,,,,60200,,,,,
2021,419999,"Sheep & Lambs, Unspecified",93,Siskiyou,,,,,,1021000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",95,Solano,,,,,,8919000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",97,Sonoma,,,,,,4887000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",99,Stanislaus,,,,,,558000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",107,Tulare,,,,,,2887000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",109,Tuolumne,,,,,,224000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",113,Yolo,,,,,,2052000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",998,Sum of Others,,,,,,3060000,,,,,
2021,419999,"Sheep & Lambs, Unspecified",999,State Total,,,,,,98515800,,,,,
2021,,"Silage, All",19,Fresno,44100,,,,,47026000,,,,,
2021,,"Silage, All",21,Glenn,10900,,,,,4348000,,,,,
2021,,"Silage, All",31,Kings,93200,,,,,131606000,,,,,
2021,,"Silage, All",41,Marin,1430,,,,,615000,,,,,
2021,,"Silage, All",47,Merced,163000,,,,,184431000,,,,,
2021,,"Silage, All",65,Riverside,11800,,,,,19799000,,,,,
2021,,"Silage, All",67,Sacramento,11800,,,,,12217000,,,,,
2021,,"Silage, All",77,San Joaquin,130000,,,,,93146000,,,,,
2021,,"Silage, All",97,Sonoma,2370,,,,,1005000,,,,,
2021,,"Silage, All",99,Stanislaus,110000,,,,,126826000,,,,,
2021,,"Silage, All",107,Tulare,258000,,,,,361284000,,,,,
2021,,"Silage, All",998,Sum of Others,138000,,,,,143026000,,,,,
2021,,"Silage, All",999,State Total,974600,,,,,1125329000,,,,,
2021,195199,Silage,21,Glenn,5200,10,52000,35.04,Tons,1822000,,,,,
2021,195199,Silage,41,Marin,1430,7.2,10300,59.71,Tons,615000,,,,,
2021,195199,Silage,47,Merced,74700,15.98,1194000,39.87,Tons,47602000,,,,,
2021,195199,Silage,65,Riverside,5430,,,,,8832000,,,,,
2021,195199,Silage,77,San Joaquin,83000,8.78,729000,54.66,Tons,39851000,,,,,
2021,195199,Silage,97,Sonoma,2270,5.77,13100,70.08,Tons,918000,,,,,
2021,195199,Silage,99,Stanislaus,22400,,,,,11412000,,,,,
2021,195199,Silage,107,Tulare,138000,20,2760000,56,Tons,154560000,,,,,
2021,195199,Silage,998,Sum of Others,41600,,,,,34800000,,,,,
2021,195199,Silage,999,State Total,374030,15.62,4758400,51.56,Tons,300412000,,,,,
2021,,"Sorghum, All",31,Kings,9680,,,,,10821000,,,,,
2021,,"Sorghum, All",65,Riverside,185,,,,,530000,,,,,
2021,,"Sorghum, All",71,San Bernardino,564,,,,,54700,,,,,
2021,,"Sorghum, All",99,Stanislaus,2810,,,,,2654000,,,,,
2021,,"Sorghum, All",998,Sum of Others,7790,,,,,4147000,,,,,
2021,,"Sorghum, All",999,State Total,21029,,,,,18206700,,,,,
2021,114992,"Sorghum, Silage",31,Kings,9680,19.94,193000,56.07,Tons,10821000,,,,,
2021,114992,"Sorghum, Silage",65,Riverside,185,23.24,4300,123.26,Tons,530000,,,,,
2021,114992,"Sorghum, Silage",71,San Bernardino,564,15.41,8690,6.3,Tons,54700,,,,,
2021,114992,"Sorghum, Silage",99,Stanislaus,2810,17.97,50500,52.55,Tons,2654000,,,,,
2021,114992,"Sorghum, Silage",998,Sum of Others,7790,,,,,4147000,,,,,
2021,114992,"Sorghum, Silage",999,State Total,21029,19.37,256490,54.82,Tons,18206700,,,,,
2021,374999,"Spinach, Unspecified",25,Imperial,7700,4.18,32200,1936.71,Tons,62362000,,,,,
2021,374999,"Spinach, Unspecified",53,Monterey,15800,8.99,142000,1224.52,Tons,173882000,,,,,
2021,374999,"Spinach, Unspecified",65,Riverside,1580,15.25,24100,722.82,Tons,17420000,,,,,
2021,374999,"Spinach, Unspecified",69,San Benito,5060,,,,,35238000,,,,,
2021,374999,"Spinach, Unspecified",83,Santa Barbara,1160,5.29,6140,1157.17,Tons,7105000,,,,,
2021,374999,"Spinach, Unspecified",85,Santa Clara,1270,7.43,9440,1123.52,Tons,10606000,,,,,
2021,374999,"Spinach, Unspecified",111,Ventura,1480,8.85,13100,1248.78,Tons,16359000,,,,,
2021,374999,"Spinach, Unspecified",998,Sum of Others,890,,,,,4903000,,,,,
2021,374999,"Spinach, Unspecified",999,State Total,34940,7.83,226980,1267.66,Tons,327875000,,,,,
2021,,"Squash, All",65,Riverside,223,8.3,1850,680,Tons,1258000,,,,,
2021,,"Squash, All",71,San Bernardino,58,3.47,201,1621.89,Tons,326000,,,,,
2021,,"Squash, All",77,San Joaquin,3750,22.35,83800,412.8,Tons,34593000,,,,,
2021,,"Squash, All",81,San Mateo,157,5.72,898,1385.3,Tons,1244000,,,,,
2021,,"Squash, All",85,Santa Clara,221,14.89,3290,485.71,Tons,1598000,,,,,
2021,,"Squash, All",99,Stanislaus,541,24.95,13500,551.26,Tons,7442000,,,,,
2021,,"Squash, All",111,Ventura,220,14.82,3260,440.49,Tons,1436000,,,,,
2021,,"Squash, All",998,Sum of Others,1960,,,,,14463000,,,,,
2021,,"Squash, All",999,State Total,7130,20.66,106799,448.48,Tons,62360000,,,,,
2021,375999,Squash,19,Fresno,1100,7.88,8670,659.98,Tons,5722000,,,,,
2021,375999,Squash,77,San Joaquin,1500,19.53,29300,219.83,Tons,6441000,,,,,
2021,375999,Squash,85,Santa Clara,221,14.89,3290,485.71,Tons,1598000,,,,,
2021,375999,Squash,998,Sum of Others,358,,,,,2E+05,,,,,
2021,375999,Squash,999,State Total,3179,14.63,41260,333.52,Tons,13961000,,,,,
2021,375999,Squash,65,Riverside,223,8.3,1850,680,Tons,1258000,,,,,
2021,375999,Squash,73,San Diego,,,,,,3966000,,,,,
2021,375999,Squash,998,Sum of Others,250,,,,,1312000,,,,,
2021,375999,Squash,999,State Total,473,8.3,1850,680,Tons,6536000,,,,,
2021,366999,Pumpkins,71,San Bernardino,58,3.47,201,1621.89,Tons,326000,,,,,
2021,366999,Pumpkins,77,San Joaquin,2250,24.22,54500,516.55,Tons,28152000,,,,,
2021,366999,Pumpkins,81,San Mateo,157,5.72,898,1385.3,Tons,1244000,,,,,
2021,366999,Pumpkins,99,Stanislaus,541,24.95,13500,551.26,Tons,7442000,,,,,
2021,366999,Pumpkins,111,Ventura,220,14.82,3260,440.49,NA,1436000,,,,,
2021,366999,Pumpkins,998,Sum of Others,256,,,,,3263000,,,,,
2021,366999,Pumpkins,999,State Total,3482,22.43,72359,533.45,Tons,41863000,,,,,
2021,,"Stone Fruits, All",7,Butte,8200,,,,,33517000,,,,,
2021,,"Stone Fruits, All",11,Colusa,338,,,,,1209000,,,,,
2021,,"Stone Fruits, All",13,Contra Costa,1350,,,,,11233000,,,,,
2021,,"Stone Fruits, All",17,El Dorado,212,,,,,3677000,,,,,
2021,,"Stone Fruits, All",19,Fresno,47500,,,,,579637000,,,,,
2021,,"Stone Fruits, All",29,Kern,4110,,,,,54913000,,,,,
2021,,"Stone Fruits, All",31,Kings,7720,,,,,117903000,,,,,
2021,,"Stone Fruits, All",39,Madera,2250,,,,,26394000,,,,,
2021,,"Stone Fruits, All",47,Merced,7180,,,,,57147000,,,,,
2021,,"Stone Fruits, All",61,Placer,108,,,,,391000,,,,,
2021,,"Stone Fruits, All",65,Riverside,122,,,,,965000,,,,,
2021,,"Stone Fruits, All",67,Sacramento,1490,,,,,20557000,,,,,
2021,,"Stone Fruits, All",69,San Benito,1060,,,,,5184000,,,,,
2021,,"Stone Fruits, All",77,San Joaquin,22600,,,,,333863000,,,,,
2021,,"Stone Fruits, All",85,Santa Clara,983,,,,,7604000,,,,,
2021,,"Stone Fruits, All",93,Siskiyou,6,,,,,99000,,,,,
2021,,"Stone Fruits, All",95,Solano,1480,,,,,7218000,,,,,
2021,,"Stone Fruits, All",99,Stanislaus,9120,,,,,107256000,,,,,
2021,,"Stone Fruits, All",101,Sutter,20900,,,,,99067000,,,,,
2021,,"Stone Fruits, All",103,Tehama,5290,,,,,30839000,,,,,
2021,,"Stone Fruits, All",107,Tulare,36000,,,,,437660000,,,,,
2021,,"Stone Fruits, All",113,Yolo,1840,,,,,7480000,,,,,
2021,,"Stone Fruits, All",115,Yuba,9100,,,,,40446000,,,,,
2021,,"Stone Fruits, All",998,Sum of Others,3470,,,,,13202000,,,,,
2021,,"Stone Fruits, All",999,State Total,192429,,,,,1997461000,,,,,
2021,195399,Straw,25,Imperial,,,148000,37.04,Tons,5482000,,,,,
2021,195399,Straw,47,Merced,,,5140,98.83,Tons,508000,,,,,
2021,195399,Straw,97,Sonoma,,,,,,10200,,,,,
2021,195399,Straw,998,Sum of Others,2110,,,,,1477000,,,,,
2021,195399,Straw,999,State Total,2110,,153140,39.12,Tons,7477200,,,,,
2021,132999,Sugar Beets,25,Imperial,23400,46.58,1090000,48.02,Tons,52343000,,,,,
2021,132999,Sugar Beets,999,State Total,23400,46.58,1090000,48.02,Tons,52343000,,,,,
2021,392999,"Potatoes, Sweet",47,Merced,18100,16.3,295000,1077.25,Tons,317789000,,,,,
2021,392999,"Potatoes, Sweet",99,Stanislaus,2140,16.31,34900,500.03,tons,17451000,,,,,
2021,392999,"Potatoes, Sweet",998,Sum of Others,630,,,,,2748000,,,,,
2021,392999,"Potatoes, Sweet",999,State Total,20870,16.3,329900,1016.19,Tons,337988000,,,,,
2021,206999,Tangelos,65,Riverside,140,8.29,1160,926.72,Tons,1075000,,,,,
2021,206999,Tangelos,71,San Bernardino,24,5.46,131,2320.61,Tons,304000,,,,,
2021,206999,Tangelos,998,Sum of Others,971,,,,,4566000,,,,,
2021,206999,Tangelos,999,State Total,1135,7.87,1291,1068.16,Tons,5945000,,,,,
2021,203999,Tangerines & Mandarins,19,Fresno,24100,13.32,321000,691,Tons,221811000,,,,,
2021,203999,Tangerines & Mandarins,25,Imperial,444,9.82,4360,483.49,Tons,2108000,,,,,
2021,203999,Tangerines & Mandarins,29,Kern,26700,15.51,414000,1462.13,Tons,605321000,,,,,
2021,203999,Tangerines & Mandarins,39,Madera,3900,11.77,45900,700.04,Tons,32132000,,,,,
2021,203999,Tangerines & Mandarins,61,Placer,274,5.26,1440,2797.22,Tons,4028000,,,,,
2021,203999,Tangerines & Mandarins,65,Riverside,1600,9,14400,1700,Tons,24480000,,,,,
2021,203999,Tangerines & Mandarins,73,San Diego,556,11.84,6580,1176.6,NA,7742000,,,,,
2021,203999,Tangerines & Mandarins,107,Tulare,32800,10.61,348000,1240,Tons,431520000,,,,,
2021,203999,Tangerines & Mandarins,111,Ventura,1610,7.7,12400,1233.07,Tons,15290000,,,,,
2021,203999,Tangerines & Mandarins,998,Sum of Others,11,,,,,57900,,,,,
2021,203999,Tangerines & Mandarins,999,State Total,91995,12.7,1168080,1150.98,Tons,1344489900,,,,,
2021,,"Tomatoes, All",11,Colusa,13200,,,,,52925000,,,,,
2021,,"Tomatoes, All",13,Contra Costa,2760,,,,,14587000,,,,,
2021,,"Tomatoes, All",21,Glenn,1290,,,,,4968000,,,,,
2021,,"Tomatoes, All",31,Kings,30200,,,,,128712000,,,,,
2021,,"Tomatoes, All",39,Madera,4300,,,,,23947000,,,,,
2021,,"Tomatoes, All",47,Merced,29500,,,,,139765000,,,,,
2021,,"Tomatoes, All",65,Riverside,391,,,,,3955000,,,,,
2021,,"Tomatoes, All",67,Sacramento,4310,,,,,15437000,,,,,
2021,,"Tomatoes, All",69,San Benito,690,,,,,12558000,,,,,
2021,,"Tomatoes, All",71,San Bernardino,13,,,,,184000,,,,,
2021,,"Tomatoes, All",77,San Joaquin,18400,,,,,70980000,,,,,
2021,,"Tomatoes, All",85,Santa Clara,1920,,,,,12871000,,,,,
2021,,"Tomatoes, All",95,Solano,9500,,,,,44108000,,,,,
2021,,"Tomatoes, All",99,Stanislaus,8160,,,,,34061000,,,,,
2021,,"Tomatoes, All",111,Ventura,103,,,,,7041000,,,,,
2021,,"Tomatoes, All",113,Yolo,32900,,,,,136618000,,,,,
2021,,"Tomatoes, All",998,Sum of Others,91100,,,,,550723000,,,,,
2021,,"Tomatoes, All",999,State Total,248737,,,,,1253440000,,,,,
2021,378199,"Tomatoes, Fresh Market",39,Madera,600,30,18000,496,NA,8928000,,,,,
2021,378199,"Tomatoes, Fresh Market",47,Merced,4590,16.69,76600,547.21,Tons,41916000,,,,,
2021,378199,"Tomatoes, Fresh Market",69,San Benito,690,14,9660,1300,tons,12558000,,,,,
2021,378199,"Tomatoes, Fresh Market",77,San Joaquin,520,35.58,18500,550.6,Tons,10186000,,,,,
2021,378199,"Tomatoes, Fresh Market",85,Santa Clara,1430,11.4,16300,609.45,Tons,9934000,,,,,
2021,378199,"Tomatoes, Fresh Market",998,Sum of Others,5060,,,,,195080000,,,,,
2021,378199,"Tomatoes, Fresh Market",999,State Total,12890,17.76,139060,600.62,NA,278602000,,,,,
2021,378999,"Tomatoes, Unspecified",13,Contra Costa,2760,63.04,174000,83.83,Tons,14587000,,,,,
2021,378999,"Tomatoes, Unspecified",65,Riverside,391,22.99,8990,439.93,Tons,3955000,,,,,
2021,378999,"Tomatoes, Unspecified",71,San Bernardino,13,11.08,144,1277.78,Tons,184000,,,,,
2021,378999,"Tomatoes, Unspecified",99,Stanislaus,8160,,,,,34061000,,,,,
2021,378999,"Tomatoes, Unspecified",111,Ventura,103,64.27,6620,1063.6,Tons,7041000,,,,,
2021,378999,"Tomatoes, Unspecified",998,Sum of Others,1330,,,,,338000,,,,,
2021,378999,"Tomatoes, Unspecified",999,State Total,12757,58.08,189754,135.79,Tons,60166000,,,,,
2021,378299,"Tomatoes, Processing",11,Colusa,13200,49.47,653000,81.05,Tons,52925000,,,,,
2021,378299,"Tomatoes, Processing",19,Fresno,62700,45.92,2879000,91,Tons,261989000,,,,,
2021,378299,"Tomatoes, Processing",21,Glenn,1290,46.43,59900,82.94,Tons,4968000,,,,,
2021,378299,"Tomatoes, Processing",29,Kern,8000,56.38,451000,85.04,Tons,38352000,,,,,
2021,378299,"Tomatoes, Processing",31,Kings,30200,50.36,1521000,84.62,Tons,128712000,,,,,
2021,378299,"Tomatoes, Processing",39,Madera,3700,47.3,175000,85.82,NA,15019000,,,,,
2021,378299,"Tomatoes, Processing",47,Merced,24900,46.51,1158000,84.5,Tons,97849000,,,,,
2021,378299,"Tomatoes, Processing",67,Sacramento,4310,41.53,179000,86.24,Tons,15437000,,,,,
2021,378299,"Tomatoes, Processing",77,San Joaquin,17900,39.5,707000,85.99,Tons,60794000,,,,,
2021,378299,"Tomatoes, Processing",85,Santa Clara,498,60.04,29900,98.23,Tons,2937000,,,,,
2021,378299,"Tomatoes, Processing",95,Solano,9500,54.1,514000,85.81,Tons,44108000,,,,,
2021,378299,"Tomatoes, Processing",101,Sutter,14000,45.64,639000,86.02,Tons,54964000,,,,,
2021,378299,"Tomatoes, Processing",113,Yolo,32900,50.03,1646000,83,Tons,136618000,,,,,
2021,378299,"Tomatoes, Processing",999,State Total,223098,47.57,10611800,86.19,Tons,914672000,,,,,
2021,,"Triticale, All",31,Kings,16000,,,,,15655000,,,,,
2021,,"Triticale, All",67,Sacramento,5150,2.29,11800,199.58,Tons,2355000,,,,,
2021,,"Triticale, All",93,Siskiyou,750,0.9,675,219.26,Tons,148000,,,,,
2021,,"Triticale, All",95,Solano,6560,2.65,17400,202.93,Tons,3531000,,,,,
2021,,"Triticale, All",99,Stanislaus,1890,19.47,36800,49.02,Tons,1804000,,,,,
2021,,"Triticale, All",998,Sum of Others,13100,,,,,19851000,,,,,
2021,,"Triticale, All",999,State Total,43450,4.65,66675,117.56,Tons,43344000,,,,,
2021,188499,"Hay, Grain",93,Siskiyou,750,0.9,675,219.26,Tons,148000,,,,,
2021,188499,"Hay, Grain",95,Solano,6560,2.65,17400,202.93,Tons,3531000,,,,,
2021,188499,"Hay, Grain",998,Sum of Others,4890,,,,,13420000,,,,,
2021,188499,"Hay, Grain",999,State Total,12200,2.47,18075,203.54,Tons,17099000,,,,,
2021,115992,Triticale,31,Kings,16000,,,,,15655000,,,,,
2021,115992,Triticale,67,Sacramento,5150,2.29,11800,199.58,Tons,2355000,,,,,
2021,115992,Triticale,99,Stanislaus,1890,19.47,36800,49.02,Tons,1804000,,,,,
2021,115992,Triticale,998,Sum of Others,8190,,,,,6431000,,,,,
2021,115992,Triticale,999,State Total,31230,6.9,48600,85.58,Tons,26245000,,,,,
2021,619999,"Turkeys, Unspecified",47,Merced,,,,,,28129000,,,,,
2021,619999,"Turkeys, Unspecified",77,San Joaquin,,,,,,6078000,,,,,
2021,619999,"Turkeys, Unspecified",998,Sum of Others,,,,,,31971000,,,,,
2021,619999,"Turkeys, Unspecified",999,State Total,,,,,,66178000,,,,,
2021,398999,"Vegetables, Unspecified",1,Alameda,150,,,,,318000,,,,,
2021,398999,"Vegetables, Unspecified",5,Amador,,,,,,237000,,,,,
2021,398999,"Vegetables, Unspecified",7,Butte,481,,,,,1379000,,,,,
2021,398999,"Vegetables, Unspecified",9,Calaveras,,,,,,10400,,,,,
2021,398999,"Vegetables, Unspecified",11,Colusa,,,,,,2.4E+07,,,,,
2021,398999,"Vegetables, Unspecified",13,Contra Costa,398,,,,,3057000,,,,,
2021,398999,"Vegetables, Unspecified",21,Glenn,50,,,,,230000,,,,,
2021,398999,"Vegetables, Unspecified",27,Inyo,3,,,,,15000,,,,,
2021,398999,"Vegetables, Unspecified",31,Kings,7660,,,,,59835000,,,,,
2021,398999,"Vegetables, Unspecified",33,Lake,8,,,,,240000,,,,,
2021,398999,"Vegetables, Unspecified",41,Marin,221,,,,,2657000,,,,,
2021,398999,"Vegetables, Unspecified",45,Mendocino,350,,,,,1387000,,,,,
2021,398999,"Vegetables, Unspecified",53,Monterey,18300,,,,,85059000,,,,,
2021,398999,"Vegetables, Unspecified",55,Napa,18,,,,,192000,,,,,
2021,398999,"Vegetables, Unspecified",57,Nevada,101,,,,,3653000,,,,,
2021,398999,"Vegetables, Unspecified",61,Placer,,,,,,2007000,,,,,
2021,398999,"Vegetables, Unspecified",63,Plumas,18,,,,,165000,,,,,
2021,398999,"Vegetables, Unspecified",65,Riverside,5080,,,,,21960000,,,,,
2021,398999,"Vegetables, Unspecified",67,Sacramento,2670,,,,,15087000,,,,,
2021,398999,"Vegetables, Unspecified",69,San Benito,6860,,,,,57884000,,,,,
2021,398999,"Vegetables, Unspecified",77,San Joaquin,830,,,,,3411000,,,,,
2021,398999,"Vegetables, Unspecified",79,San Luis Obispo,9780,,,,,82487000,,,,,
2021,398999,"Vegetables, Unspecified",81,San Mateo,432,,,,,9176000,,,,,
2021,398999,"Vegetables, Unspecified",83,Santa Barbara,6670,,,,,147611000,,,,,
2021,398999,"Vegetables, Unspecified",85,Santa Clara,2160,,,,,22622000,,,,,
2021,398999,"Vegetables, Unspecified",87,Santa Cruz,3980,,,,,55343000,,,,,
2021,398999,"Vegetables, Unspecified",91,Sierra,15,,,,,355000,,,,,
2021,398999,"Vegetables, Unspecified",93,Siskiyou,,,,,,13250000,,,,,
2021,398999,"Vegetables, Unspecified",95,Solano,2600,,,,,42283000,,,,,
2021,398999,"Vegetables, Unspecified",97,Sonoma,447,,,,,7581000,,,,,
2021,398999,"Vegetables, Unspecified",99,Stanislaus,8920,,,,,88992000,,,,,
2021,398999,"Vegetables, Unspecified",103,Tehama,113,,,,,282000,,,,,
2021,398999,"Vegetables, Unspecified",107,Tulare,2930,,,,,18648000,,,,,
2021,398999,"Vegetables, Unspecified",109,Tuolumne,12,,,,,290000,,,,,
2021,398999,"Vegetables, Unspecified",111,Ventura,5920,,,,,42951000,,,,,
2021,398999,"Vegetables, Unspecified",113,Yolo,5980,,,,,26871000,,,,,
2021,398999,"Vegetables, Unspecified",998,Sum of Others,18000,,,,,264288000,,,,,
2021,398999,"Vegetables, Unspecified",999,State Total,111157,,,,,1105813400,,,,,
2021,263999,"Walnuts, English",5,Amador,258,0.9,232,1698.28,Tons,394000,,,,,
2021,263999,"Walnuts, English",7,Butte,53300,1.75,93300,1500.35,Tons,139983000,,,,,
2021,263999,"Walnuts, English",9,Calaveras,789,0.93,734,1599.45,Tons,1174000,,,,,
2021,263999,"Walnuts, English",11,Colusa,26700,1.81,48400,1660.54,Tons,80370000,,,,,
2021,263999,"Walnuts, English",13,Contra Costa,541,1.77,958,1617.95,Tons,1550000,,,,,
2021,263999,"Walnuts, English",17,El Dorado,126,1.48,186,3397.85,Tons,632000,,,,,
2021,263999,"Walnuts, English",19,Fresno,11000,1.81,19900,1636.98,Tons,32576000,,,,,
2021,263999,"Walnuts, English",21,Glenn,41200,1.95,80300,1402.59,Tons,112628000,,,,,
2021,263999,"Walnuts, English",29,Kern,910,1.13,1030,1412.62,Tons,1455000,,,,,
2021,263999,"Walnuts, English",31,Kings,17900,1.99,35600,1738.29,Tons,61883000,,,,,
2021,263999,"Walnuts, English",33,Lake,3500,0.11,398,1721.11,Tons,685000,,,,,
2021,263999,"Walnuts, English",39,Madera,3200,1.81,5790,1899.65,Tons,10999000,,,,,
2021,263999,"Walnuts, English",45,Mendocino,20,,,,,,,,,,
2021,263999,"Walnuts, English",47,Merced,6970,1.69,11800,1781.02,Tons,21016000,,,,,
2021,263999,"Walnuts, English",61,Placer,4230,2.04,8630,1675.67,Tons,14461000,,,,,
2021,263999,"Walnuts, English",67,Sacramento,2160,1.5,3240,1840.43,Tons,5963000,,,,,
2021,263999,"Walnuts, English",69,San Benito,1270,0.53,671,1988.08,Tons,1334000,,,,,
2021,263999,"Walnuts, English",77,San Joaquin,75700,2.46,186000,1977.55,Tons,367825000,,,,,
2021,263999,"Walnuts, English",85,Santa Clara,290,1.54,446,1890.13,Tons,843000,,,,,
2021,263999,"Walnuts, English",89,Shasta,1400,1.9,2660,1516.92,Tons,4035000,,,,,
2021,263999,"Walnuts, English",95,Solano,9900,1.53,15200,1336.32,Tons,20312000,,,,,
2021,263999,"Walnuts, English",99,Stanislaus,36600,1.82,66800,1631.81,Tons,109005000,,,,,
2021,263999,"Walnuts, English",101,Sutter,39400,1.57,61900,1961.31,Tons,121405000,,,,,
2021,263999,"Walnuts, English",103,Tehama,29300,1.85,54200,1413.36,Tons,76604000,,,,,
2021,263999,"Walnuts, English",107,Tulare,42800,1.71,73200,1840,Tons,134688000,,,,,
2021,263999,"Walnuts, English",113,Yolo,16900,1.65,27900,1345.02,Tons,37526000,,,,,
2021,263999,"Walnuts, English",115,Yuba,17200,2.25,38700,1439.41,Tons,55705000,,,,,
2021,263999,"Walnuts, English",998,Sum of Others,1,,,,,,,,,,
2021,263999,"Walnuts, English",999,State Total,443565,1.89,838175,1688.25,Tons,1415051000,,,,,
2021,,"Wheat, All",11,Colusa,4880,,,,,3205000,,,,,
2021,,"Wheat, All",13,Contra Costa,2060,,,,,555000,,,,,
2021,,"Wheat, All",19,Fresno,61900,,,,,35863000,,,,,
2021,,"Wheat, All",21,Glenn,13000,,,,,7726000,,,,,
