NAME,crop,year,AW,Total_Land,TW,Adjusted Price,Adjusted Total Production Value,Adjusted Gross Revenue
Ventura,Grain,2007,1.75,600.0,1047.4,,,
Ventura,Grain,2008,1.55,600.0,927.4,,,
Ventura,Grain,2009,1.69,550.0,928.85,,,
Ventura,Grain,2010,0.98,520.0,510.52,,,
Ventura,Grain,2011,2.94,580.0,1707.0,,,
Ventura,Grain,2012,1.52,600.0,913.2,,,
Ventura,Grain,2013,2.1,460.0,965.6,,,
Ventura,Grain,2014,2.37,460.0,1091.0,,,
Ventura,Grain,2015,1.67,410.0,682.7,,,
Ventura,Grain,2016,1.64,310.0,509.9,,,
Ventura,Grain,2017,1.21,2724.92,3295.11,,,
Ventura,Grain,2018,1.6,2494.66,4001.23,,,
Ventura,Grain,2019,0.9,2654.73,2393.03,,,
Ventura,Grain,2020,0.96,3255.67,3136.05,,,
Ventura,Multi-Crops,1998,0.0,23200.0,0.0,,,
Ventura,Multi-Crops,1999,0.0,13900.0,0.0,,,
Ventura,Multi-Crops,2000,0.0,18500.0,0.0,,,
Ventura,Multi-Crops,2001,0.0,17020.0,0.0,,,
Ventura,Multi-Crops,2002,0.0,12930.0,0.0,,,
Ventura,Multi-Crops,2003,0.0,12600.0,0.0,,,
Ventura,Multi-Crops,2004,0.0,14890.0,0.0,,,
Ventura,Multi-Crops,2005,0.0,13230.0,0.0,,,
Ventura,Multi-Crops,2006,0.0,13730.0,0.0,,,
Ventura,Multi-Crops,2007,0.0,13280.0,0.0,,,
Ventura,Multi-Crops,2008,0.0,13400.0,0.0,,,
Ventura,Multi-Crops,2009,0.0,13400.0,0.0,,,
Ventura,Multi-Crops,2010,0.0,15560.0,0.0,,,
Ventura,Multi-Crops,2011,0.0,14850.0,0.0,,,
Ventura,Multi-Crops,2012,0.0,16800.0,0.0,,,
Ventura,Multi-Crops,2013,0.0,18160.0,0.0,,,
Ventura,Multi-Crops,2014,0.0,18160.0,0.0,,,
Ventura,Multi-Crops,2015,0.0,17900.0,0.0,,,
Ventura,Multi-Crops,2016,0.0,15550.0,0.0,,,
Ventura,Multi-Crops,2018,0.0,18677.3,0.0,,,
Ventura,Multi-Crops,2019,0.0,14143.36,0.0,,,
Ventura,Multi-Crops,2020,0.0,14927.04,0.0,,,
Ventura,Onions & Garlic,1998,2.71,1160.0,3148.24,666.54,11.28082,9298.23
Ventura,Onions & Garlic,1999,1.57,1480.0,2325.08,508.55,12.93718,9642.12
Ventura,Onions & Garlic,2000,2.14,740.0,1585.82,602.54,5.96586,8580.15
Ventura,Onions & Garlic,2001,1.57,600.0,942.6,620.61,4.63591,8421.69
Ventura,Onions & Garlic,2002,1.97,940.0,1855.56,770.9,6.62977,8487.65
Ventura,Onions & Garlic,2003,1.22,820.0,1001.22,652.41,6.00356,8585.76
Ventura,Onions & Garlic,2004,1.78,1040.0,1848.08,565.94,7.97233,7979.75
Ventura,Onions & Garlic,2005,0.92,800.0,733.6,390.06,5.83339,8101.53
Ventura,Onions & Garlic,2006,1.02,690.0,702.42,837.13,6.69284,11250.99
Ventura,Onions & Garlic,2007,1.84,480.0,885.12,591.32,4.79622,12139.78
Ventura,Onions & Garlic,2008,2.02,400.0,806.0,629.49,3.77187,11129.41
Ventura,Onions & Garlic,2009,1.93,200.0,386.2,2014.79,2.71191,23170.13
Ventura,Onions & Garlic,2010,1.39,220.0,306.24,1596.75,2.18755,14019.51
Ventura,Onions & Garlic,2011,3.45,250.0,862.5,968.98,1.68602,7141.39
Ventura,Onions & Garlic,2012,2.27,210.0,476.7,1701.43,1.59424,8711.33
Ventura,Onions & Garlic,2013,2.76,380.0,1049.4,2439.19,2.95142,15220.55
Ventura,Onions & Garlic,2014,3.43,380.0,1303.4,648.23,3.69492,11266.27
Ventura,Onions & Garlic,2015,2.79,400.0,1114.4,555.46,3.34942,9909.46
Ventura,Onions & Garlic,2016,2.54,320.0,811.2,508.94,1.56243,10280.58
Ventura,Onions & Garlic,2017,2.19,82.01,179.6,550.43,1.32104,10485.78
Ventura,Onions & Garlic,2018,2.3,89.22,205.21,557.52,1.40494,10804.73
Ventura,Onions & Garlic,2019,2.24,93.0,208.32,,,
Ventura,Onions & Garlic,2020,2.17,56.59,122.8,,,
Ventura,Other Deciduous,1998,3.61,370.0,1336.07,0.0,13.72184,0.0
Ventura,Other Deciduous,1999,2.91,210.0,611.2,0.0,13.31786,0.0
Ventura,Other Deciduous,2000,4.17,370.0,1541.79,0.0,12.82608,0.0
Ventura,Other Deciduous,2001,3.33,370.0,1233.21,0.0,13.84451,0.0
Ventura,Other Deciduous,2002,3.47,210.0,728.49,0.0,3.65323,0.0
Ventura,Other Deciduous,2003,2.95,220.0,649.79,0.0,3.65391,0.0
Ventura,Other Deciduous,2004,3.63,220.0,798.43,0.0,3.78402,0.0
Ventura,Other Deciduous,2005,2.84,220.0,624.1,0.0,5.7369,0.0
Ventura,Other Deciduous,2006,2.47,220.0,544.46,0.0,7.83797,0.0
Ventura,Other Deciduous,2007,3.24,230.0,744.75,0.0,6.10014,0.0
Ventura,Other Deciduous,2008,3.49,230.0,802.19,0.0,11.16838,0.0
Ventura,Other Deciduous,2009,3.56,230.0,819.58,0.0,11.18218,0.0
Ventura,Other Deciduous,2010,2.73,250.0,682.39,0.0,19.42283,0.0
Ventura,Other Deciduous,2011,3.47,370.0,1284.6,0.0,25.27622,0.0
Ventura,Other Deciduous,2012,3.45,440.0,1516.4,0.0,20.1641,0.0
Ventura,Other Deciduous,2013,4.9,560.0,2744.0,0.0,19.26161,0.0
Ventura,Other Deciduous,2014,5.01,700.0,3504.2,0.0,19.46566,0.0
Ventura,Other Deciduous,2015,3.6,700.0,2517.0,0.0,21.46169,0.0
Ventura,Other Deciduous,2016,3.95,750.0,2960.3,0.0,18.02234,0.0
Ventura,Other Deciduous,2017,2.58,2332.84,6025.22,0.0,19.40092,0.0
Ventura,Other Deciduous,2018,1.81,2585.78,4689.89,0.0,16.8064,0.0
Ventura,Other Deciduous,2019,2.19,2478.07,5423.97,0.0,20.67246,0.0
Ventura,Other Deciduous,2020,2.42,2372.33,5750.94,0.0,12.32527,0.0
Ventura,Other Field Crops,1998,1.16,60.0,69.54,,,
Ventura,Other Field Crops,1999,0.76,400.0,304.2,,,
Ventura,Other Field Crops,2000,1.59,60.0,95.64,,,
Ventura,Other Field Crops,2001,1.3,60.0,78.24,,,
Ventura,Other Field Crops,2002,2.54,380.0,965.54,,,
Ventura,Other Field Crops,2003,1.69,380.0,640.98,,,
Ventura,Other Field Crops,2004,2.29,380.0,871.14,,,
Ventura,Other Field Crops,2005,1.86,380.0,705.64,,,
Ventura,Other Field Crops,2006,1.66,320.0,530.88,,,
Ventura,Other Field Crops,2007,2.47,300.0,742.16,,,
Ventura,Other Field Crops,2008,2.33,300.0,699.56,,,
Ventura,Other Field Crops,2009,2.41,300.0,721.9,,,
Ventura,Other Field Crops,2010,2.1,300.0,629.14,,,
Ventura,Other Field Crops,2011,3.5,300.0,1051.0,,,
Ventura,Other Field Crops,2012,2.48,280.0,693.0,,,
Ventura,Other Field Crops,2013,2.36,220.0,518.4,,,
Ventura,Other Field Crops,2014,2.58,220.0,568.0,,,
Ventura,Other Field Crops,2015,2.38,220.0,524.6,,,
Ventura,Other Field Crops,2016,2.52,190.0,478.3,,,
Ventura,Other Field Crops,2017,3.4,651.89,2216.43,,,
Ventura,Other Field Crops,2018,3.19,302.66,965.49,,,
Ventura,Other Field Crops,2019,3.54,1321.57,4678.36,,,
Ventura,Other Field Crops,2020,3.47,680.69,2361.99,,,
Ventura,Pasture,1998,3.69,2140.0,7900.88,,,
Ventura,Pasture,1999,2.73,2570.0,7028.35,,,
Ventura,Pasture,2000,5.08,2140.0,10870.94,,,
Ventura,Pasture,2001,4.47,2140.0,9560.96,,,
Ventura,Pasture,2002,4.37,2620.0,11453.14,,,
Ventura,Pasture,2003,3.43,2620.0,8988.58,,,
Ventura,Pasture,2004,4.26,2620.0,11149.38,,,
Ventura,Pasture,2005,3.17,2580.0,8168.58,,,
Ventura,Pasture,2006,3.3,2570.0,8492.55,,,
Ventura,Pasture,2007,4.33,2560.0,11091.66,,,
Ventura,Pasture,2008,4.39,2560.0,11246.32,,,
Ventura,Pasture,2009,4.58,2560.0,11728.72,,,
Ventura,Pasture,2010,3.52,2560.0,9005.06,,,
Ventura,Pasture,2011,3.76,2600.0,9785.4,,,
Ventura,Pasture,2012,4.63,2600.0,12031.6,,,
Ventura,Pasture,2013,5.02,2520.0,12659.6,,,
Ventura,Pasture,2014,5.88,2450.0,14407.0,,,
Ventura,Pasture,2015,5.22,2440.0,12725.0,,,
Ventura,Pasture,2016,5.12,2360.0,12072.4,,,
Ventura,Pasture,2017,4.88,1945.98,9490.0,,,
Ventura,Pasture,2018,5.44,1874.58,10199.44,,,
Ventura,Pasture,2019,4.8,1916.9,9209.28,,,
Ventura,Pasture,2020,5.28,1698.7,8970.89,,,
Ventura,Potatoes,2013,3.84,140.0,537.6,,,
Ventura,Potatoes,2014,3.64,160.0,582.4,,,
Ventura,Potatoes,2015,3.36,100.0,336.0,,,
Ventura,Potatoes,2016,3.73,100.0,373.0,,,
Ventura,Tomato Fresh,1998,2.0,420.0,840.0,,,
Ventura,Tomato Fresh,1999,1.86,320.0,594.24,,,
Ventura,Tomato Fresh,2000,1.86,420.0,779.94,,,
Ventura,Tomato Fresh,2001,2.0,220.0,440.0,,,
Ventura,Tomato Fresh,2002,2.35,200.0,469.8,,,
Ventura,Tomato Fresh,2003,1.63,180.0,292.68,,,
Ventura,Tomato Fresh,2004,2.12,900.0,1905.3,,,
Ventura,Tomato Fresh,2005,1.73,1400.0,2426.2,,,
Ventura,Tomato Fresh,2006,1.32,1590.0,2095.62,,,
Ventura,Tomato Fresh,2007,2.03,1530.0,3110.49,,,
Ventura,Tomato Fresh,2008,2.05,1750.0,3582.25,,,
Ventura,Tomato Fresh,2009,2.04,1720.0,3507.08,,,
Ventura,Tomato Fresh,2010,1.62,1640.0,2660.08,,,
Ventura,Tomato Fresh,2011,3.27,1680.0,5493.6,,,
Ventura,Tomato Fresh,2012,2.24,1640.0,3673.6,,,
Ventura,Tomato Fresh,2013,2.43,600.0,1458.0,,,
Ventura,Tomato Fresh,2014,2.78,930.0,2585.4,,,
Ventura,Tomato Fresh,2015,2.26,520.0,1175.2,,,
Ventura,Tomato Fresh,2016,2.35,420.0,987.0,,,
Ventura,Tomato Processing,1998,2.0,40.0,80.0,,,
Ventura,Tomato Processing,1999,1.86,50.0,92.85,,,
Ventura,Tomato Processing,2000,2.71,40.0,108.56,,,
Ventura,Tomato Processing,2001,2.0,40.0,80.0,,,
Ventura,Tomato Processing,2002,2.38,30.0,71.25,,,
Ventura,Tomato Processing,2003,1.47,30.0,44.19,,,
Ventura,Tomato Processing,2004,2.23,60.0,133.62,,,
Ventura,Tomato Processing,2005,1.8,100.0,180.1,,,
Ventura,Tomato Processing,2006,1.19,100.0,119.3,,,
Ventura,Tomato Processing,2007,2.05,100.0,204.7,,,
Ventura,Tomato Processing,2008,2.3,140.0,322.0,,,
Ventura,Tomato Processing,2009,2.05,130.0,266.5,,,
Ventura,Tomato Processing,2010,1.87,120.0,224.88,,,
Ventura,Tomato Processing,2011,3.29,120.0,394.8,,,
Ventura,Tomato Processing,2012,2.28,120.0,273.6,,,
Ventura,Tomato Processing,2013,2.85,60.0,171.0,,,
Ventura,Tomato Processing,2014,3.25,60.0,195.0,,,
Ventura,Tomato Processing,2015,2.45,40.0,98.0,,,
Ventura,Tomato Processing,2016,2.54,30.0,76.2,,,
Ventura,Tomato Processing,2017,2.32,14.17,32.87,,,
Ventura,Tomato Processing,2018,2.37,6.74,15.97,,,
Ventura,Tomato Processing,2019,2.07,11.24,23.27,,,
Ventura,Tomato Processing,2020,2.12,31.98,67.8,,,
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,2027.76,197.97571,34269.19
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,850.21,62.63106,0.0
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,906.49,27.24519,5837.82
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,462.13,9.95811,8420.09
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,254.77,4.61394,6679.98
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,1038.32,5.91295,7590.13
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,419.18,174.06322,14604.22
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,601.37,10.62613,6747.34
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,367.34,3.14459,2898.29
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,0.0,6.92165,0.0
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,870.95,5.5071,12855.16
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,386.59,2.52841,4380.1
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,866.5,18.76829,6490.1
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,602.85,10.60539,6124.94
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,438.44,10.15214,7646.31
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,539.16,15.68146,6971.3
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,234.03,0.32883,2574.33
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,493.24,9.26491,8370.28
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,1084.24,7.75556,6093.42
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,556.93,11.71333,5430.08
Ventura,Truck Crops,1998,2.0,49820.0,99678.28,0.0,47.77611,0.0
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,2109.16,253.65661,65384.05
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,923.03,70.74588,28614.07
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,817.21,27.08841,5467.13
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,308.66,6.11437,5444.73
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,317.48,4.47701,9648.12
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,884.82,4.99144,8131.49
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,393.91,166.4137,14732.1
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,687.87,10.00199,6589.76
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,371.86,2.75147,2524.93
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,0.0,13.84552,0.0
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,676.11,4.83123,12906.9
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,443.88,3.37025,5726.05
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,552.64,13.76468,5592.77
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,505.61,7.09472,5273.52
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,754.01,7.98101,17259.23
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,536.48,15.06839,7108.32
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,277.79,0.33071,2650.14
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,562.93,6.81399,7070.44
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,940.67,10.88093,6020.3
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,756.95,18.8399,6471.9
Ventura,Truck Crops,1999,1.57,43200.0,67867.2,0.0,41.38957,0.0
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,1897.63,220.80495,48560.44
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,643.19,50.12249,16472.14
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,805.8,22.36942,5882.37
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,270.05,9.89905,5641.42
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,450.09,7.70233,13106.59
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,948.09,3.18256,9499.87
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,541.56,240.35333,21803.15
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,743.37,10.77745,7314.79
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,437.02,2.35643,2919.31
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,0.0,11.52518,0.0
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,715.79,4.32085,13349.42
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,452.99,3.64717,6627.28
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,753.54,11.33063,6525.62
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,557.53,7.70088,6690.36
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,891.47,8.46458,21520.0
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,750.63,39.10112,15980.96
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,328.13,0.32958,2943.32
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,532.85,3.12594,6671.25
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,1036.66,10.0486,7712.73
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,1203.63,17.7669,7919.85
Ventura,Truck Crops,2000,2.29,45120.0,103217.88,0.0,45.31235,0.0
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,2018.42,277.8801,53871.71
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,765.71,53.53921,20459.71
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,817.43,20.67842,6335.05
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,258.59,8.33084,5513.1
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,775.76,5.61423,10721.06
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,917.99,2.72236,7068.5
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,502.81,203.35073,19131.92
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,688.13,6.89424,5952.34
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,419.49,1.83166,3079.04
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,0.0,17.65869,0.0
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,1100.44,3.54409,14712.82
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,346.22,4.07563,4497.41
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,665.15,7.4775,6571.64
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,527.23,6.57819,6442.78
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,879.2,4.82698,15517.87
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,841.85,37.63174,15313.21
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,295.94,0.38357,3864.97
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,586.13,3.5053,6963.26
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,1136.35,5.00655,11352.14
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,584.7,10.63371,5636.47
Ventura,Truck Crops,2001,2.0,43720.0,87530.48,0.0,34.41375,0.0
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,28903.19,28.49918,106363.74
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,2164.24,349.13957,61183.11
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,937.93,76.17674,26515.37
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,912.24,18.95425,6777.92
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,275.53,15.20394,7367.59
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,199.86,1.97294,6519.56
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,783.75,2.71815,7147.82
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,405.44,163.75571,15443.15
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,892.25,9.55493,7601.97
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,618.15,3.72175,4166.34
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,17.13,16.49449,12383.63
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,725.22,5.30639,17470.57
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,265.53,2.10285,3847.58
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,828.01,8.83542,7717.03
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,643.85,7.53202,8138.23
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,842.28,6.62549,13889.26
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,743.78,45.7817,17605.26
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,369.75,0.75663,5856.81
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,849.42,9.67199,8400.78
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,1010.74,7.79898,8156.68
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,646.7,4.23712,5484.04
Ventura,Truck Crops,2002,2.16,43110.0,93089.59,0.0,40.91787,0.0
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,9012.28,25.0271,67321.69
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,2016.47,358.56291,61462.01
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,741.18,66.87239,22591.16
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,861.86,18.65574,6722.5
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,251.67,13.70747,6422.65
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,365.89,160.38876,14540.32
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,812.53,7.93025,5972.12
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,475.21,1.95498,2889.25
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,12.28,20.68004,12574.65
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,946.24,2.39492,15064.15
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,472.93,1.43299,6096.05
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,759.58,6.74057,6851.45
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,610.46,7.7223,7880.99
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,674.0,4.8252,14106.83
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,753.37,32.48487,19723.32
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,300.48,0.28575,3969.28
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,699.96,3.50538,7503.55
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,1028.07,8.74789,8399.37
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,1133.63,5.09115,8082.8
Ventura,Truck Crops,2003,1.42,42600.0,60364.2,0.0,49.38652,0.0
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,3990.08,67.96696,46005.65
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,2565.18,437.88787,67746.32
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,690.13,70.81651,18226.42
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,910.42,9.37823,6955.6
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,322.77,14.86751,6716.8
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,386.25,171.82968,15276.2
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,772.08,11.11566,6886.97
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,699.98,1.84795,4941.87
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,12.39,20.11059,12550.43
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,1260.05,3.89734,12109.03
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,2470.32,2.91251,21417.65
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,372.78,2.14311,6892.69
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,789.34,6.02506,7175.13
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,551.29,8.54448,7398.35
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,1198.58,5.52426,9540.68
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,670.98,48.44111,15352.07
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,262.17,0.35812,4262.85
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,1568.68,9.87484,9584.66
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,2003.71,13.34271,14807.45
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,830.07,3.57839,5710.86
Ventura,Truck Crops,2004,1.92,44200.0,84864.0,0.0,44.13669,0.0
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,1284.02,2.56934,12236.72
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,5482.78,75.02631,59981.6
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,1966.98,392.33537,49725.17
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,695.94,60.56138,17586.41
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,925.36,8.39308,6310.96
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,281.84,15.78406,6984.04
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,415.37,158.18381,14674.92
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,1162.4,7.19525,9427.1
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,600.68,1.54794,3033.43
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,8.62,20.8166,12017.93
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,1034.79,1.43629,9385.57
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,420.52,0.90285,7586.22
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,966.19,4.96913,9903.45
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,614.19,7.09876,7431.67
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,1133.8,5.39919,14954.85
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,735.54,31.77626,15571.43
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,299.5,0.68644,5405.95
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,927.13,3.42946,9883.16
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,2272.4,10.84387,10293.99
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,619.77,3.74649,5590.32
Ventura,Truck Crops,2005,1.54,42200.0,64988.0,0.0,54.34342,0.0
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,1369.95,3.22484,12356.92
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,8838.14,110.23824,73886.88
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,1823.1,432.38008,48786.03
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,792.9,65.21543,21217.95
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,943.35,9.05238,7943.04
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,286.16,20.50912,7408.7
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,411.11,4.50853,7897.34
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,445.38,196.03478,16447.83
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,993.59,11.53961,7740.05
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,371.03,1.21441,2600.94
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,11.34,21.74391,14619.54
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,1502.91,1.69528,7890.27
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,487.96,3.04689,7851.35
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,1100.92,9.20588,7970.63
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,489.57,6.57737,6663.01
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,1169.16,4.0032,11469.47
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,982.2,51.80666,20862.02
Ventura,Truck Crops,2006,1.16,43700.0,50648.3,406.11,0.42925,4381.9
